age,workclass,education_num,marital_status,capital_gain,capital_loss,hours_per_week,income_50k
45,Federal_gov,11,Married_civ_spouse,3908,0,40,No
48,Private,9,Divorced,0,0,40,No
33,Private,10,Married_civ_spouse,0,0,45,No
40,Private,9,Divorced,0,625,52,No
63,Private,9,Never_married,0,0,40,No
54,Private,9,Divorced,0,0,32,No
31,Local_gov,13,Never_married,0,0,40,No
30,Private,9,Married_civ_spouse,5013,0,40,No
62,Private,9,Married_civ_spouse,0,0,40,No
27,Private,10,Married_civ_spouse,0,0,48,No
25,Private,12,Married_civ_spouse,0,0,45,No
31,Self_emp_not_inc,9,Never_married,0,0,40,No
23,Private,9,Married_civ_spouse,0,0,40,No
22,Private,9,Never_married,0,0,50,No
65,Private,7,Widowed,0,0,8,No
31,Private,9,Married_civ_spouse,0,0,38,No
47,Private,9,Married_civ_spouse,0,0,40,No
34,Private,13,Married_civ_spouse,0,0,30,No
49,Private,9,Married_civ_spouse,0,0,44,No
42,Local_gov,10,Never_married,0,0,40,No
18,Private,6,Never_married,0,0,27,No
17,Private,5,Never_married,0,0,20,No
51,Private,3,Married_civ_spouse,0,0,52,No
22,Private,10,Never_married,0,0,50,No
33,Private,14,Married_civ_spouse,0,0,45,No
44,Self_emp_not_inc,14,Married_civ_spouse,0,0,40,No
34,Self_emp_inc,13,Never_married,0,0,50,No
27,Private,13,Never_married,0,0,40,No
24,Private,10,Married_civ_spouse,0,0,40,No
33,Self_emp_not_inc,9,Married_civ_spouse,0,0,30,No
20,Private,10,Never_married,0,0,40,No
25,Private,13,Never_married,0,0,25,No
35,State_gov,9,Married_civ_spouse,0,0,40,No
26,Local_gov,13,Never_married,0,0,35,No
37,Private,3,Married_civ_spouse,0,0,40,No
30,Self_emp_not_inc,12,Married_civ_spouse,0,0,60,No
49,Local_gov,10,Married_civ_spouse,0,0,46,No
65,Private,9,Divorced,1848,0,50,No
34,Private,13,Never_married,0,0,36,No
20,Private,10,Never_married,0,0,45,No
25,Private,13,Never_married,0,0,35,No
42,State_gov,10,Divorced,0,0,40,No
26,Private,11,Divorced,0,0,36,No
33,Private,9,Married_civ_spouse,0,1485,38,No
42,Self_emp_not_inc,9,Married_civ_spouse,0,0,45,No
38,Private,9,Never_married,0,0,40,No
30,Private,9,Married_civ_spouse,0,0,55,No
64,Private,10,Divorced,0,0,40,No
20,Self_emp_not_inc,10,Never_married,0,0,35,No
55,State_gov,11,Widowed,6849,0,40,No
41,Private,9,Married_civ_spouse,0,0,40,No
17,Private,7,Never_married,0,0,25,No
51,Private,9,Married_civ_spouse,0,0,50,No
41,Private,9,Divorced,2174,0,40,No
21,Private,9,Never_married,0,0,44,No
26,Private,10,Never_married,2174,0,75,No
22,Private,10,Never_married,0,0,40,No
41,Self_emp_not_inc,10,Married_civ_spouse,0,0,50,No
25,State_gov,9,Never_married,0,0,40,No
39,Private,10,Divorced,0,0,60,No
27,Local_gov,13,Never_married,0,0,40,No
48,Local_gov,10,Married_civ_spouse,0,0,40,No
37,Private,5,Never_married,0,0,30,No
46,Private,10,Divorced,0,0,10,No
22,Private,9,Never_married,0,0,40,No
27,Private,14,Never_married,0,1504,45,No
29,Private,10,Never_married,0,0,18,No
27,State_gov,12,Never_married,0,0,58,No
55,Private,9,Married_civ_spouse,0,0,40,No
26,Private,12,Never_married,0,0,32,No
51,Self_emp_not_inc,9,Married_civ_spouse,0,0,55,No
28,Local_gov,9,Married_civ_spouse,0,0,40,No
29,Local_gov,14,Married_civ_spouse,0,0,35,No
18,Private,7,Never_married,0,0,20,No
44,State_gov,10,Married_civ_spouse,3411,0,40,No
28,Private,6,Never_married,0,0,45,No
63,Private,9,Married_civ_spouse,2105,0,40,No
50,Private,9,Married_civ_spouse,0,0,40,No
23,Private,10,Separated,0,0,40,No
30,Private,13,Married_civ_spouse,0,0,40,No
40,Private,10,Divorced,0,0,38,No
57,Private,6,Married_civ_spouse,0,0,40,No
63,Private,13,Married_civ_spouse,0,1740,35,No
27,Self_emp_inc,14,Never_married,0,0,40,No
23,Local_gov,7,Married_civ_spouse,0,0,40,No
54,Private,9,Married_civ_spouse,4064,0,55,No
53,Private,3,Widowed,0,0,30,No
39,Private,11,Married_civ_spouse,0,0,40,No
69,Self_emp_not_inc,4,Never_married,1848,0,10,No
22,Private,9,Never_married,0,0,36,No
53,Federal_gov,9,Divorced,0,0,40,No
23,Private,13,Never_married,0,0,50,No
33,State_gov,14,Married_civ_spouse,0,0,40,No
37,Private,9,Separated,0,0,40,No
46,Private,4,Married_civ_spouse,0,0,30,No
24,Private,5,Never_married,0,0,40,No
45,State_gov,10,Married_spouse_absent,0,0,40,No
30,Private,9,Never_married,0,0,40,No
18,Private,9,Widowed,0,0,40,No
42,Private,11,Married_civ_spouse,0,0,40,No
38,Private,10,Divorced,0,0,40,No
59,Private,9,Married_civ_spouse,0,0,50,No
36,Private,9,Separated,0,0,40,No
36,Private,6,Married_civ_spouse,0,0,40,No
39,Private,7,Never_married,0,0,40,No
35,Private,9,Never_married,0,1408,40,No
29,Private,9,Married_civ_spouse,0,0,40,No
45,Federal_gov,9,Divorced,4865,0,40,No
21,Private,10,Never_married,0,0,35,No
50,Private,5,Married_civ_spouse,0,0,48,No
44,Private,9,Never_married,0,0,30,No
26,Private,5,Married_civ_spouse,0,0,35,No
27,Private,13,Never_married,0,0,45,No
47,Self_emp_not_inc,10,Divorced,0,0,45,No
47,Federal_gov,9,Separated,0,0,40,No
40,Federal_gov,12,Never_married,0,0,40,No
52,Private,9,Divorced,0,0,50,No
40,Self_emp_not_inc,9,Never_married,0,0,70,No
70,Private,9,Divorced,0,0,32,No
48,Federal_gov,13,Divorced,0,0,45,No
58,Private,10,Married_civ_spouse,0,0,36,No
25,Private,6,Never_married,0,0,40,No
29,Local_gov,13,Married_civ_spouse,0,0,60,No
51,Private,5,Married_civ_spouse,0,0,40,No
27,Private,13,Never_married,0,0,40,No
32,Private,14,Never_married,0,0,40,No
45,Private,9,Married_civ_spouse,0,0,40,No
49,Private,4,Married_civ_spouse,0,0,40,No
55,Private,3,Married_civ_spouse,0,0,50,No
26,Private,13,Never_married,0,0,40,No
23,Private,11,Never_married,0,0,20,No
31,Private,9,Divorced,0,0,40,No
28,Private,9,Married_civ_spouse,0,1740,40,No
68,Self_emp_not_inc,9,Married_civ_spouse,0,0,10,No
22,Private,9,Married_spouse_absent,0,1719,40,No
37,Private,9,Never_married,0,0,40,No
37,Local_gov,10,Married_civ_spouse,0,0,40,No
30,Private,13,Never_married,4865,0,40,No
24,Private,10,Never_married,0,0,20,No
18,Private,7,Never_married,0,0,16,No
26,Private,10,Never_married,0,0,45,No
44,Private,9,Married_civ_spouse,0,0,25,No
22,Private,13,Never_married,0,0,40,No
57,Self_emp_not_inc,10,Married_civ_spouse,0,0,55,No
46,Private,7,Married_civ_spouse,0,0,40,No
18,Private,7,Never_married,0,0,20,No
20,Private,8,Never_married,0,0,40,No
31,Private,10,Married_civ_spouse,0,0,40,No
21,Private,5,Never_married,0,0,35,No
27,Private,9,Divorced,0,0,35,No
50,Private,14,Divorced,0,0,35,No
29,Local_gov,9,Never_married,0,0,40,No
46,State_gov,10,Divorced,0,0,48,No
51,Private,6,Separated,0,0,40,No
23,Self_emp_not_inc,10,Never_married,0,0,35,No
44,Private,3,Married_civ_spouse,0,0,40,No
51,Private,10,Married_civ_spouse,0,0,45,No
44,Local_gov,10,Divorced,0,0,40,No
22,Private,9,Married_civ_spouse,0,0,40,No
33,Private,12,Never_married,2174,0,55,No
19,Private,10,Never_married,0,0,30,No
32,Self_emp_not_inc,10,Divorced,0,0,35,No
41,Private,11,Divorced,0,0,43,No
73,Self_emp_not_inc,4,Married_civ_spouse,0,0,40,No
62,Private,6,Married_civ_spouse,0,0,40,No
29,Private,9,Married_spouse_absent,0,0,38,No
61,Private,10,Divorced,0,0,40,No
76,Self_emp_not_inc,9,Married_civ_spouse,0,0,30,No
33,Private,13,Married_civ_spouse,0,0,50,No
26,Private,6,Never_married,0,0,20,No
32,Private,10,Never_married,0,0,44,No
35,Private,9,Divorced,0,0,55,No
19,Private,10,Never_married,0,0,25,No
43,Private,10,Married_civ_spouse,0,0,40,No
27,Private,10,Never_married,0,0,40,No
40,Private,3,Married_civ_spouse,4064,0,40,No
26,Private,9,Married_civ_spouse,0,0,40,No
27,Private,13,Never_married,0,0,40,No
47,Self_emp_not_inc,13,Married_civ_spouse,0,0,60,No
43,Private,9,Separated,0,0,40,No
35,Private,7,Separated,0,0,90,No
21,Private,13,Never_married,0,0,45,No
24,Private,9,Married_civ_spouse,0,0,40,No
38,Private,7,Divorced,0,0,60,No
50,Self_emp_not_inc,9,Divorced,0,0,40,No
31,Private,9,Married_civ_spouse,0,0,40,No
32,Private,13,Never_married,0,0,40,No
45,Self_emp_not_inc,13,Married_civ_spouse,0,0,20,No
20,Private,10,Never_married,0,0,9,No
18,Private,10,Never_married,0,0,20,No
35,State_gov,14,Married_civ_spouse,0,0,75,No
23,Private,9,Never_married,0,0,45,No
51,Private,9,Divorced,0,0,44,No
22,Private,3,Never_married,0,0,30,No
58,Private,9,Divorced,0,0,15,No
67,Private,9,Widowed,0,0,10,No
49,Private,9,Married_civ_spouse,0,0,25,No
42,Private,9,Never_married,0,0,65,No
42,Private,9,Divorced,0,0,40,No
38,Private,5,Married_spouse_absent,0,0,40,No
19,Private,9,Never_married,0,0,35,No
23,Private,10,Divorced,0,0,24,No
70,Private,13,Widowed,0,0,20,No
54,Private,4,Married_civ_spouse,0,0,40,No
39,Private,12,Married_civ_spouse,0,0,60,No
22,Private,10,Never_married,0,0,40,No
31,Private,9,Never_married,0,0,38,No
46,Private,9,Married_civ_spouse,0,0,36,No
33,Private,10,Divorced,0,0,40,No
38,Private,10,Divorced,0,0,50,No
24,Private,9,Divorced,0,0,50,No
40,Private,9,Divorced,0,0,35,No
27,Private,10,Married_civ_spouse,0,1651,40,No
44,Private,12,Never_married,0,0,40,No
48,Self_emp_inc,11,Married_civ_spouse,0,0,60,No
21,Private,10,Never_married,0,0,40,No
26,Private,10,Never_married,0,0,40,No
21,Private,9,Never_married,0,0,40,No
51,Private,9,Married_civ_spouse,0,0,40,No
18,Self_emp_not_inc,10,Never_married,0,0,35,No
52,Self_emp_not_inc,9,Divorced,0,0,40,No
35,Private,9,Never_married,0,0,40,No
24,Private,9,Married_civ_spouse,0,0,50,No
34,Private,5,Divorced,0,0,40,No
23,Private,12,Never_married,0,0,40,No
30,Private,9,Never_married,0,0,50,No
17,Private,7,Never_married,0,0,15,No
38,State_gov,10,Married_civ_spouse,0,0,40,No
26,Private,9,Never_married,0,0,44,No
19,Private,9,Never_married,0,0,40,No
50,Private,4,Separated,0,0,20,No
34,Private,9,Married_civ_spouse,0,0,45,No
42,Private,13,Married_civ_spouse,0,0,40,No
23,Private,10,Never_married,0,0,40,No
18,Private,9,Never_married,0,0,25,No
29,Local_gov,14,Never_married,0,0,40,No
46,Private,9,Married_civ_spouse,0,0,40,No
28,Private,12,Never_married,0,0,20,No
29,Private,11,Married_civ_spouse,0,0,48,No
55,Self_emp_inc,13,Divorced,0,0,50,No
50,Local_gov,9,Divorced,0,0,49,No
24,Private,13,Never_married,0,0,40,No
29,Private,9,Never_married,0,0,40,No
25,Private,9,Married_civ_spouse,0,1579,40,No
35,Local_gov,13,Divorced,0,0,40,No
25,Private,13,Never_married,0,0,45,No
22,Private,10,Never_married,0,0,20,No
22,Private,9,Divorced,0,0,40,No
32,Private,10,Never_married,0,0,30,No
44,Private,9,Divorced,0,0,37,No
23,Private,9,Married_civ_spouse,0,0,40,No
23,Private,13,Never_married,0,0,50,No
27,Private,10,Never_married,0,0,40,No
33,Private,10,Divorced,0,0,30,No
51,Private,9,Married_civ_spouse,0,0,50,No
28,Private,7,Married_civ_spouse,0,0,40,No
59,Private,9,Never_married,0,0,50,No
19,Private,10,Never_married,0,0,50,No
81,State_gov,2,Widowed,0,0,20,No
31,Local_gov,9,Never_married,0,0,40,No
36,State_gov,15,Never_married,0,0,40,No
57,Self_emp_not_inc,14,Never_married,0,0,20,No
28,Private,13,Never_married,0,0,40,No
37,Private,7,Divorced,0,0,40,No
36,Self_emp_not_inc,10,Married_civ_spouse,0,0,40,No
28,State_gov,13,Married_civ_spouse,0,0,50,No
41,Private,7,Divorced,0,0,25,No
28,Private,10,Married_civ_spouse,4064,0,25,No
17,Private,6,Never_married,0,0,10,No
51,Private,9,Married_civ_spouse,0,0,40,No
55,Private,9,Divorced,0,0,29,No
56,Self_emp_not_inc,9,Married_civ_spouse,0,0,90,No
19,Private,9,Never_married,0,0,40,No
24,Private,9,Never_married,0,0,50,No
35,Private,3,Never_married,0,0,36,No
29,Federal_gov,10,Never_married,2174,0,40,No
20,Private,10,Never_married,0,0,40,No
27,Private,9,Married_civ_spouse,0,0,35,No
38,Private,9,Never_married,0,0,40,No
18,Private,7,Never_married,0,0,18,No
58,Private,11,Divorced,0,0,60,No
24,Private,10,Never_married,0,0,20,No
32,Private,13,Married_civ_spouse,0,0,45,No
59,Private,13,Never_married,0,0,50,No
45,Private,13,Never_married,0,0,40,No
32,Private,9,Never_married,0,0,35,No
44,Private,9,Never_married,0,0,60,No
73,Local_gov,4,Married_civ_spouse,2228,0,10,No
43,Private,12,Never_married,0,0,38,No
44,Private,13,Divorced,0,0,45,No
43,Private,9,Married_civ_spouse,0,0,70,No
18,Federal_gov,7,Never_married,0,0,15,No
42,Private,9,Separated,0,0,15,No
31,Private,9,Never_married,0,0,50,No
52,Private,7,Married_civ_spouse,0,0,40,No
45,Private,10,Divorced,0,0,40,No
44,Local_gov,9,Divorced,0,0,25,No
17,Federal_gov,7,Never_married,0,1602,40,No
25,Private,14,Never_married,0,0,35,No
56,Private,10,Separated,0,0,38,No
27,Local_gov,11,Never_married,0,0,38,No
51,Private,9,Divorced,0,0,40,No
37,Private,10,Separated,0,0,40,No
26,Private,9,Married_civ_spouse,0,0,52,No
28,Private,8,Never_married,0,0,40,No
49,Private,9,Married_civ_spouse,0,0,40,No
35,Self_emp_not_inc,13,Divorced,0,0,25,No
23,Private,13,Never_married,0,0,40,No
25,Private,4,Never_married,0,0,45,No
24,Private,12,Never_married,0,0,40,No
33,Private,9,Married_civ_spouse,0,0,40,No
22,Self_emp_inc,10,Married_civ_spouse,0,0,40,No
33,Private,12,Married_civ_spouse,0,0,40,No
21,State_gov,10,Never_married,0,1602,10,No
46,Private,9,Never_married,0,0,5,No
39,Private,9,Widowed,0,0,40,No
27,Private,9,Separated,0,0,40,No
76,Local_gov,10,Widowed,0,0,30,No
37,Private,7,Married_civ_spouse,0,0,50,No
42,Federal_gov,14,Married_civ_spouse,0,0,40,No
37,State_gov,9,Separated,0,0,44,No
21,Private,10,Never_married,0,0,40,No
57,Private,7,Married_civ_spouse,0,0,40,No
46,Private,11,Married_civ_spouse,0,0,40,No
19,Private,9,Never_married,0,2001,40,No
34,Private,13,Never_married,0,0,40,No
42,Private,9,Never_married,0,0,40,No
46,Private,13,Married_civ_spouse,0,0,40,No
31,Private,10,Married_civ_spouse,0,0,10,No
21,Private,10,Never_married,0,0,10,No
22,Self_emp_inc,13,Never_married,0,0,40,No
22,Private,10,Never_married,0,0,40,No
18,Private,7,Never_married,0,0,20,No
20,Private,10,Never_married,0,0,20,No
54,Private,9,Widowed,0,0,32,No
56,Private,9,Married_civ_spouse,0,0,40,No
41,Local_gov,9,Divorced,0,0,45,No
36,Self_emp_inc,12,Married_civ_spouse,0,0,70,No
63,Private,2,Widowed,0,0,44,No
58,Private,13,Married_civ_spouse,0,0,40,No
42,Private,10,Separated,0,0,40,No
64,Self_emp_not_inc,4,Married_civ_spouse,0,0,20,No
44,Private,9,Married_civ_spouse,0,0,40,No
39,Private,13,Never_married,0,0,45,No
41,Private,13,Married_civ_spouse,0,0,38,No
49,State_gov,10,Divorced,0,0,50,No
28,Private,9,Married_civ_spouse,2580,0,40,No
40,Private,9,Widowed,0,0,40,No
54,Private,9,Divorced,0,0,42,No
70,Private,9,Married_civ_spouse,2228,0,24,No
24,Private,9,Divorced,0,0,38,No
23,Private,11,Married_civ_spouse,0,0,40,No
29,Private,10,Never_married,0,0,40,No
26,Private,9,Married_civ_spouse,3942,0,45,No
46,Private,13,Never_married,0,0,60,No
33,Private,6,Never_married,0,0,40,No
37,Private,9,Married_civ_spouse,0,0,50,No
29,Local_gov,13,Never_married,0,0,40,No
28,Private,13,Never_married,0,0,40,No
25,State_gov,10,Never_married,0,0,40,No
26,Self_emp_not_inc,13,Divorced,0,0,40,No
41,Self_emp_not_inc,9,Married_civ_spouse,0,0,50,No
24,Private,9,Separated,0,0,40,No
77,Private,9,Widowed,0,0,14,No
44,Private,9,Divorced,0,1504,45,No
32,Private,10,Never_married,0,0,40,No
35,Private,9,Married_civ_spouse,0,0,40,No
62,Private,6,Married_civ_spouse,0,0,40,No
39,Private,9,Divorced,0,0,40,No
18,Private,9,Never_married,0,0,20,No
28,Private,13,Married_civ_spouse,0,0,15,No
26,Private,9,Never_married,0,0,40,No
41,Private,9,Never_married,2174,0,40,No
25,Private,8,Never_married,0,0,43,No
29,Private,4,Divorced,0,0,55,No
46,Private,11,Divorced,0,0,40,No
45,Private,9,Divorced,0,0,40,No
68,Private,9,Married_civ_spouse,0,419,12,No
33,Private,9,Married_civ_spouse,0,0,40,No
80,Self_emp_not_inc,9,Married_civ_spouse,1409,0,40,No
29,Private,13,Never_married,0,0,60,No
55,Private,9,Married_civ_spouse,0,0,20,No
38,Private,9,Never_married,0,0,40,No
62,Self_emp_not_inc,9,Married_civ_spouse,10566,0,40,No
40,Local_gov,9,Married_civ_spouse,0,0,35,No
36,State_gov,9,Never_married,0,0,90,No
26,Private,9,Divorced,0,0,40,No
20,Private,9,Never_married,0,0,25,No
52,Private,9,Married_civ_spouse,0,0,36,No
59,Private,13,Married_civ_spouse,0,0,40,No
34,Private,11,Divorced,0,0,64,No
36,Private,9,Married_civ_spouse,0,0,40,No
74,Private,15,Widowed,0,0,20,No
44,Private,9,Married_civ_spouse,0,0,40,No
40,Private,10,Divorced,0,0,40,No
25,Private,10,Married_civ_spouse,0,0,40,No
40,State_gov,10,Divorced,0,0,38,No
43,Private,13,Divorced,0,0,50,No
50,Self_emp_not_inc,13,Married_civ_spouse,0,0,50,No
26,Private,9,Married_civ_spouse,0,0,48,No
19,Private,4,Married_civ_spouse,0,0,99,No
20,Private,10,Never_married,0,0,30,No
20,Private,10,Never_married,0,0,35,No
61,Local_gov,2,Married_civ_spouse,0,0,40,No
22,Private,10,Never_married,0,0,60,No
56,Private,4,Married_civ_spouse,0,0,48,No
28,Private,4,Separated,0,0,40,No
53,Private,7,Married_civ_spouse,0,0,40,No
35,State_gov,9,Divorced,0,0,40,No
25,Private,13,Never_married,0,0,40,No
33,Private,9,Divorced,0,0,45,No
27,Private,10,Never_married,0,0,40,No
31,Private,9,Married_civ_spouse,0,0,45,No
61,Private,12,Married_civ_spouse,0,0,42,No
39,Self_emp_not_inc,9,Married_civ_spouse,0,0,50,No
28,Private,9,Never_married,0,0,45,No
19,Private,12,Never_married,0,0,50,No
67,Private,5,Married_civ_spouse,0,0,15,No
54,Private,5,Divorced,0,0,15,No
40,Private,4,Separated,0,0,25,No
35,Self_emp_not_inc,9,Married_civ_spouse,0,0,60,No
54,Private,9,Married_civ_spouse,0,0,40,No
57,Private,10,Divorced,0,0,48,No
17,Private,7,Never_married,0,0,16,No
39,Self_emp_not_inc,9,Married_civ_spouse,0,0,30,No
41,Private,9,Married_civ_spouse,0,0,40,No
20,Private,9,Never_married,0,0,30,No
37,Private,2,Married_spouse_absent,0,0,77,No
34,Private,9,Never_married,0,1669,45,No
23,Private,9,Never_married,0,0,40,No
35,State_gov,10,Never_married,0,0,40,No
30,Private,9,Married_civ_spouse,0,0,40,No
22,State_gov,10,Never_married,0,0,15,No
59,Private,9,Widowed,0,0,60,No
43,Self_emp_not_inc,9,Married_civ_spouse,0,0,45,No
39,Private,10,Divorced,0,0,20,No
26,Private,13,Married_civ_spouse,0,0,40,No
44,Self_emp_not_inc,9,Married_civ_spouse,3137,0,50,No
55,State_gov,9,Married_civ_spouse,0,0,40,No
28,Local_gov,12,Widowed,0,0,40,No
18,Self_emp_not_inc,9,Never_married,0,0,40,No
42,Private,10,Widowed,0,0,40,No
29,Private,6,Never_married,0,0,40,No
30,Private,13,Married_civ_spouse,0,0,38,No
22,Self_emp_inc,10,Never_married,0,0,35,No
23,Private,9,Never_married,0,0,40,No
18,Private,10,Never_married,0,0,20,No
30,Private,9,Never_married,0,0,60,No
38,Private,10,Divorced,0,0,40,No
45,Private,13,Never_married,0,0,42,No
22,Private,9,Never_married,0,0,35,No
27,Private,13,Never_married,4865,0,36,No
27,Private,9,Married_civ_spouse,0,0,40,No
24,Private,10,Never_married,0,0,40,No
49,Private,9,Widowed,0,0,40,No
36,Private,10,Never_married,0,0,40,No
45,Private,10,Divorced,0,0,40,No
49,Private,10,Divorced,0,0,40,No
23,Private,13,Never_married,0,0,50,No
34,Private,9,Married_civ_spouse,0,0,40,No
19,Private,9,Never_married,0,0,50,No
38,Private,10,Never_married,0,0,40,No
31,Private,9,Never_married,0,0,45,No
19,Private,9,Never_married,0,0,40,No
35,Private,13,Married_civ_spouse,0,0,40,No
30,Federal_gov,12,Never_married,0,0,40,No
40,Private,13,Divorced,0,0,40,No
22,Private,4,Never_married,0,0,40,No
23,Private,9,Married_civ_spouse,0,0,54,No
64,Private,9,Married_civ_spouse,0,0,40,No
29,Private,9,Married_civ_spouse,0,0,40,No
41,Private,3,Married_civ_spouse,3411,0,40,No
26,Private,9,Married_civ_spouse,0,0,40,No
46,Private,13,Married_civ_spouse,0,0,48,No
29,Private,9,Divorced,0,0,45,No
43,Local_gov,10,Divorced,0,0,40,No
17,Local_gov,5,Never_married,0,0,45,No
35,Private,9,Married_civ_spouse,0,0,40,No
26,Private,9,Never_married,0,0,16,No
34,Private,9,Never_married,0,0,50,No
38,Federal_gov,9,Married_civ_spouse,0,2051,40,No
55,Local_gov,10,Divorced,0,0,40,No
22,Private,10,Never_married,0,0,40,No
36,Private,9,Married_civ_spouse,0,0,40,No
25,Private,10,Never_married,0,0,35,No
38,Private,11,Never_married,0,0,15,No
58,Private,10,Married_civ_spouse,0,0,36,No
21,Private,10,Never_married,0,0,30,No
19,Private,9,Never_married,0,0,45,No
21,Private,9,Divorced,0,0,40,No
48,Private,9,Divorced,0,0,65,No
24,Private,10,Never_married,0,0,40,No
44,Private,9,Married_civ_spouse,0,0,30,No
57,State_gov,13,Divorced,2174,0,37,No
30,Private,12,Married_civ_spouse,0,0,40,No
41,Private,9,Divorced,0,0,40,No
62,Local_gov,4,Widowed,0,0,35,No
43,State_gov,9,Married_spouse_absent,0,0,40,No
25,Private,11,Never_married,0,0,40,No
58,Private,12,Married_civ_spouse,0,1740,40,No
21,Private,10,Never_married,0,0,15,No
39,Self_emp_not_inc,14,Never_married,0,0,50,No
21,Private,10,Never_married,0,0,35,No
31,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
34,Private,10,Never_married,0,0,28,No
18,Self_emp_inc,9,Never_married,0,0,60,No
38,Private,15,Never_married,0,0,50,No
20,Private,10,Never_married,0,0,30,No
75,Self_emp_not_inc,9,Married_civ_spouse,0,0,20,No
42,Private,1,Married_civ_spouse,0,0,40,No
23,State_gov,9,Never_married,0,0,40,No
37,Private,10,Married_civ_spouse,0,0,20,No
40,Private,9,Married_civ_spouse,0,0,40,No
63,Self_emp_not_inc,11,Married_civ_spouse,0,0,40,No
19,Private,10,Never_married,0,0,25,No
18,Private,8,Never_married,0,0,10,No
57,Private,7,Married_civ_spouse,0,0,52,No
28,Private,10,Never_married,0,0,40,No
19,Private,10,Never_married,0,0,30,No
31,Private,9,Married_civ_spouse,0,0,40,No
36,Self_emp_not_inc,11,Married_civ_spouse,0,0,99,No
47,Private,9,Separated,0,0,40,No
23,Private,9,Married_civ_spouse,0,0,50,No
34,Private,6,Married_civ_spouse,0,0,40,No
20,Private,10,Never_married,0,0,40,No
21,Private,10,Never_married,0,0,40,No
26,Self_emp_not_inc,9,Married_civ_spouse,0,1579,20,No
38,Private,10,Married_civ_spouse,0,0,40,No
69,Private,12,Divorced,2964,0,6,No
39,Private,9,Married_civ_spouse,0,0,45,No
53,Private,5,Divorced,0,0,36,No
58,Federal_gov,9,Divorced,0,0,40,No
28,Private,11,Never_married,0,0,45,No
31,Private,9,Separated,0,2238,40,No
61,Private,9,Divorced,0,0,40,No
28,Private,9,Married_civ_spouse,0,0,40,No
56,Private,9,Never_married,0,0,28,No
39,Federal_gov,13,Divorced,5455,0,60,No
43,Self_emp_not_inc,13,Never_married,0,0,60,No
24,Private,9,Married_civ_spouse,0,0,40,No
31,Private,10,Married_civ_spouse,0,0,40,No
55,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
24,Private,9,Never_married,0,0,30,No
17,Private,6,Married_civ_spouse,0,0,30,No
19,Private,10,Never_married,0,0,40,No
22,Private,9,Never_married,0,0,40,No
19,Private,7,Never_married,0,0,20,No
21,Private,9,Never_married,0,0,35,No
25,Private,10,Married_civ_spouse,0,0,40,No
53,Private,9,Divorced,0,0,40,No
23,Private,12,Never_married,0,0,40,No
62,Private,9,Widowed,0,0,43,No
26,Private,7,Divorced,0,0,40,No
49,Self_emp_not_inc,10,Divorced,0,0,40,No
43,Private,9,Divorced,0,0,40,No
36,Private,5,Divorced,0,0,40,No
31,Private,7,Married_civ_spouse,0,0,40,No
41,Local_gov,9,Married_civ_spouse,0,0,60,No
58,Private,10,Married_civ_spouse,0,0,32,No
36,Private,10,Separated,0,0,40,No
42,Private,10,Divorced,0,0,40,No
63,Local_gov,13,Married_civ_spouse,0,0,40,No
29,Private,10,Married_civ_spouse,0,0,40,No
24,Private,10,Never_married,0,0,35,No
39,Private,9,Married_civ_spouse,0,0,40,No
40,Private,9,Separated,0,0,47,No
23,Private,5,Divorced,0,0,35,No
35,Private,9,Divorced,0,0,50,No
54,Self_emp_not_inc,13,Divorced,0,0,65,No
26,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
46,Private,3,Divorced,0,2339,45,No
36,Private,9,Divorced,0,0,50,No
50,Private,9,Divorced,0,0,65,No
40,Private,10,Married_civ_spouse,0,0,40,No
23,Private,9,Never_married,0,0,25,No
35,Private,10,Married_civ_spouse,0,0,40,No
90,Private,10,Never_married,0,0,35,No
20,Private,9,Never_married,0,0,30,No
50,Self_emp_inc,10,Married_civ_spouse,0,1485,40,No
28,Private,13,Never_married,0,0,40,No
46,Private,10,Divorced,0,0,40,No
23,Private,4,Married_civ_spouse,0,0,32,No
28,Private,9,Never_married,0,0,40,No
58,Self_emp_inc,11,Divorced,2202,0,56,No
44,State_gov,13,Divorced,0,0,40,No
22,Private,10,Never_married,0,0,36,No
48,Private,9,Divorced,0,0,37,No
22,Private,10,Never_married,0,0,30,No
35,Private,9,Married_civ_spouse,0,0,60,No
31,Private,9,Married_civ_spouse,5013,0,40,No
42,Private,6,Married_civ_spouse,0,0,40,No
68,Private,10,Divorced,0,0,30,No
22,Private,10,Never_married,3325,0,40,No
24,Private,9,Never_married,0,0,30,No
51,Self_emp_inc,12,Married_civ_spouse,0,0,60,No
28,Private,9,Married_civ_spouse,0,0,43,No
59,Private,4,Married_civ_spouse,0,0,99,No
34,Private,14,Married_civ_spouse,0,0,40,No
32,Private,11,Married_civ_spouse,0,0,40,No
18,Private,10,Never_married,0,0,40,No
35,Private,9,Married_civ_spouse,0,0,40,No
20,Private,10,Never_married,0,0,10,No
31,Self_emp_not_inc,9,Divorced,0,0,35,No
34,Self_emp_not_inc,13,Married_civ_spouse,0,1485,35,No
47,Private,9,Married_civ_spouse,0,0,25,No
